brand,category,gender,image_url,original_price,price,sku,title,url,variants
Sergio Tacchini,Apparel,Men,https://asset.snipes.com/images/02513725_1/sergio-tacchini-cesena-tracksuit-nero-89291,149.99,100.0,41174-2005-BLK/WHT,Cesena Tracksuit,https://www.snipes.com/it-it/p/sergio-tacchini-cesena-tracksuit-nero-89291,"{'S': {'availability': True, 'price': 100.0}, 'M': {'availability': True, 'price': 100.0}, 'L': {'availability': False, 'price': 100.0}, 'XL': {'availability': True, 'price': 100.0}}"
adidas Originals,Apparel,Men,https://asset.snipes.com/images/02517313_1/adidas-originals-hockey-jersey-verde-84498,79.99,79.99,JV8467,Hockey Jersey,https://www.snipes.com/it-it/p/adidas-originals-hockey-jersey-verde-84498,"{'S': {'availability': True, 'price': 79.99}, 'M': {'availability': True, 'price': 79.99}, 'L': {'availability': True, 'price': 79.99}, 'XL': {'availability': True, 'price': 79.99}}"
Lacoste,Apparel,Men,https://asset.snipes.com/images/02500838_1/lacoste-t-shirt-verde-49351,54.99,54.99,TH5514-00-6IC,T-Shirt,https://www.snipes.com/it-it/p/lacoste-t-shirt-verde-49351,"{'S': {'availability': True, 'price': 54.99}, 'M': {'availability': True, 'price': 54.99}, 'L': {'availability': True, 'price': 54.99}, 'XL': {'availability': True, 'price': 54.99}}"
Another Cotton Lab,Apparel,Men,https://asset.snipes.com/images/02573508_1/another-cotton-lab-another-signature-knit-sweater-beige-96716,89.99,89.99,ACL-261-KS-374-005,Another Signature Knit Sweater,https://www.snipes.com/it-it/p/another-cotton-lab-another-signature-knit-sweater-beige-96716,"{'S': {'availability': True, 'price': 89.99}, 'M': {'availability': True, 'price': 89.99}, 'L': {'availability': True, 'price': 89.99}, 'XL': {'availability': True, 'price': 89.99}}"
Nike,Apparel,Men,https://asset.snipes.com/images/02375329_1/nike-tech-fleece-windrunner-grigio-47019,119.99,119.99,HV0949-063,Tech Fleece Windrunner,https://www.snipes.com/it-it/p/nike-tech-fleece-windrunner-grigio-47019,"{'S': {'availability': True, 'price': 119.99}, 'M': {'availability': True, 'price': 119.99}, 'L': {'availability': True, 'price': 119.99}, 'XL': {'availability': True, 'price': 119.99}}"
Karl Kani,Apparel,Men,https://asset.snipes.com/images/02566839_1/karl-kani-jeans-cropped-silver-denim-jacket-grigio-96070,119.99,119.99,KM261-013-2,Jeans Cropped Silver Denim Jacket,https://www.snipes.com/it-it/p/karl-kani-jeans-cropped-silver-denim-jacket-grigio-96070,"{'S': {'availability': True, 'price': 119.99}, 'M': {'availability': True, 'price': 119.99}, 'L': {'availability': True, 'price': 119.99}, 'XL': {'availability': True, 'price': 119.99}}"
Nike Nocta,Apparel,Men,https://asset.snipes.com/images/02507367_1/nike-nocta-nrg-cs-fleece-hoodie-verde-49759,119.99,119.99,HM5762-370,NRG CS Fleece Hoodie,https://www.snipes.com/it-it/p/nike-nocta-nrg-cs-fleece-hoodie-verde-49759,"{'S': {'availability': True, 'price': 119.99}, 'M': {'availability': True, 'price': 119.99}, 'L': {'availability': True, 'price': 119.99}, 'XL': {'availability': True, 'price': 119.99}}"
SNIPES,Apparel,Men,https://asset.snipes.com/images/01924021_1/snipes-3-pack-3s-crew-s-whitenight-indigowhite-bianco-2065,9.99,9.99,1030P3-300,3 PACK - 3S CREW S  white/night indigo/white,https://www.snipes.com/it-it/p/snipes-3-pack-3s-crew-s-whitenight-indigowhite-bianco-2065,"{'35-38': {'availability': True, 'price': 9.99}, '39-42': {'availability': True, 'price': 9.99}, '43-46': {'availability': True, 'price': 9.99}}"
Under Armour,Apparel,Men,https://asset.snipes.com/images/02523377_1/under-armour-unstoppable-fleece-jogger-turchese-91688,99.99,99.99,1389353-587,Unstoppable Fleece Jogger,https://www.snipes.com/it-it/p/under-armour-unstoppable-fleece-jogger-turchese-91688,"{'S': {'availability': True, 'price': 99.99}, 'M': {'availability': True, 'price': 99.99}, 'L': {'availability': True, 'price': 99.99}, 'XL': {'availability': False, 'price': 99.99}}"
Pegador,Apparel,Men,https://asset.snipes.com/images/02364385_1/pegador-puka-teddy-half-zip-sweater-beige-44471,79.99,50.0,PGDR-1307-097,Puka Teddy Half Zip Sweater,https://www.snipes.com/it-it/p/pegador-puka-teddy-half-zip-sweater-beige-44471,"{'S': {'availability': True, 'price': 50.0}, 'M': {'availability': True, 'price': 50.0}, 'L': {'availability': True, 'price': 50.0}, 'XL': {'availability': False, 'price': 50.0}}"
New Era,Apparel,Men,https://asset.snipes.com/images/02538282_1/new-era-nba-linear-graphic-box-tee-chicago-bulls-nero-93059,42.99,42.99,60758744,NBA Linear Graphic Box Tee Chicago Bulls,https://www.snipes.com/it-it/p/new-era-nba-linear-graphic-box-tee-chicago-bulls-nero-93059,"{'S': {'availability': True, 'price': 42.99}, 'M': {'availability': True, 'price': 42.99}, 'L': {'availability': False, 'price': 42.99}, 'XL': {'availability': False, 'price': 42.99}}"
Karl Kani,Apparel,Men,https://asset.snipes.com/images/02423507_1/karl-kani-small-signature-logo-pinstripe-grigio-45584,29.99,29.99,KM251-065-1,Small Signature Logo Pinstripe,https://www.snipes.com/it-it/p/karl-kani-small-signature-logo-pinstripe-grigio-45584,"{'XS': {'availability': True, 'price': 29.99}, 'S': {'availability': True, 'price': 29.99}, 'M': {'availability': True, 'price': 29.99}, 'L': {'availability': True, 'price': 29.99}, 'XL': {'availability': False, 'price': 29.99}, 'XXL': {'availability': False, 'price': 29.99}}"
Nike,Footwear,Women,https://asset.snipes.com/images/02572689_1/nike-wmns-air-force-1-07-next-nature-bianco-96513,119.99,80.0,DC9486-112,WMNS Air Force 1 '07 Next Nature,https://www.snipes.com/it-it/p/nike-wmns-air-force-1-07-next-nature-bianco-96513,"{'36.5': {'availability': True, 'price': 80.0}, '37.5': {'availability': True, 'price': 80.0}, '38': {'availability': False, 'price': 80.0}, '38.5': {'availability': False, 'price': 80.0}, '39': {'availability': False, 'price': 80.0}, '40': {'availability': False, 'price': 80.0}, '40.5': {'availability': False, 'price': 80.0}, '41': {'availability': False, 'price': 80.0}, '42': {'availability': False, 'price': 80.0}}"
Nike,Apparel,Kids,https://asset.snipes.com/images/02524583_1/nike-sportswear-track-pants-rosso-91813,49.99,25.0,HQ9458-610,Sportswear Track Pants,https://www.snipes.com/it-it/p/nike-sportswear-track-pants-rosso-91813,"{'137': {'availability': True, 'price': 25.0}, '147': {'availability': True, 'price': 25.0}, '158': {'availability': True, 'price': 25.0}, '170': {'availability': True, 'price': 25.0}}"
Jordan,Apparel,Kids,https://asset.snipes.com/images/02522480_1/jordan-brooklyn-fleece-pants-beige-91564,44.99,25.0,45F138-XAE,Brooklyn Fleece Pants,https://www.snipes.com/it-it/p/jordan-brooklyn-fleece-pants-beige-91564,"{'122-128': {'availability': True, 'price': 25.0}, '128-140': {'availability': True, 'price': 25.0}, '140-155': {'availability': True, 'price': 25.0}, '155-159': {'availability': True, 'price': 25.0}}"
Nike,Apparel,Kids,https://asset.snipes.com/images/02490882_1/nike-sportswear-oversized-fleece-pants-rosa-48746,44.99,25.0,IH4310-688,Sportswear Oversized Fleece Pants,https://www.snipes.com/it-it/p/nike-sportswear-oversized-fleece-pants-rosa-48746,"{'137': {'availability': False, 'price': 25.0}, '147': {'availability': True, 'price': 25.0}, '158': {'availability': True, 'price': 25.0}}"
Jordan,Apparel,Kids,https://asset.snipes.com/images/02493549_1/jordan-mj-baseline-fleece-set-rosso-48943,54.99,40.0,85F270-R78,MJ Baseline Fleece Set,https://www.snipes.com/it-it/p/jordan-mj-baseline-fleece-set-rosso-48943,"{'92 - 98': {'availability': True, 'price': 40.0}, '98 - 104': {'availability': False, 'price': 40.0}, '104 - 110': {'availability': True, 'price': 40.0}, '110 - 116': {'availability': True, 'price': 40.0}, '116 - 122': {'availability': False, 'price': 40.0}}"
UGG,Footwear,Men,https://asset.snipes.com/images/02488067_1/ugg-tasman-ii-marrone-48183,134.99,134.99,1174671-CHE,Tasman II,https://www.snipes.com/it-it/p/ugg-tasman-ii-marrone-48183,"{'41': {'availability': True, 'price': 134.99}, '42': {'availability': True, 'price': 134.99}, '43': {'availability': True, 'price': 134.99}, '44': {'availability': True, 'price': 134.99}, '45': {'availability': True, 'price': 134.99}, '46': {'availability': True, 'price': 134.99}}"
adidas Originals,Footwear,Men,https://asset.snipes.com/images/02086679_1/adidas-originals-sneaker-handball-spezial-nero-39447,109.99,109.99,DB3021,Sneaker Handball Spezial,https://www.snipes.com/it-it/p/adidas-originals-sneaker-handball-spezial-nero-39447,"{'41.333': {'availability': True, 'price': 109.99}, '42': {'availability': True, 'price': 109.99}, '42.666': {'availability': True, 'price': 109.99}, '43.333': {'availability': True, 'price': 109.99}, '44': {'availability': False, 'price': 109.99}, '44.666': {'availability': True, 'price': 109.99}, '45.333': {'availability': True, 'price': 109.99}, '46': {'availability': True, 'price': 109.99}, '46.666': {'availability': False, 'price': 109.99}, '47.333': {'availability': True, 'price': 109.99}}"
New Balance,Apparel,Men,https://asset.snipes.com/images/02482271_1/new-balance-linear-graphic-fleece-pants-bianco-47805,64.99,50.0,MP53508-RFN,Linear Graphic Fleece Pants,https://www.snipes.com/it-it/p/new-balance-linear-graphic-fleece-pants-bianco-47805,"{'S': {'availability': True, 'price': 50.0}, 'M': {'availability': True, 'price': 50.0}, 'L': {'availability': True, 'price': 50.0}, 'XL': {'availability': True, 'price': 50.0}}"
Nike,Apparel,Men,https://asset.snipes.com/images/02490895_1/nike-club-fleece-hoodie-nero-48684,64.99,50.0,FN3868-010,Club Fleece Hoodie,https://www.snipes.com/it-it/p/nike-club-fleece-hoodie-nero-48684,"{'S': {'availability': True, 'price': 50.0}, 'M': {'availability': True, 'price': 50.0}, 'L': {'availability': True, 'price': 50.0}, 'XL': {'availability': False, 'price': 50.0}}"
Nike,Apparel,Men,https://asset.snipes.com/images/02491490_1/nike-dri-fit-t90-energy-jersey-2-bianco-48825,64.99,40.0,IB4210-100,Dri-Fit T90 Energy Jersey 2,https://www.snipes.com/it-it/p/nike-dri-fit-t90-energy-jersey-2-bianco-48825,"{'XS': {'availability': True, 'price': 40.0}, 'S': {'availability': True, 'price': 40.0}, 'M': {'availability': False, 'price': 40.0}, 'L': {'availability': True, 'price': 40.0}, 'XL': {'availability': True, 'price': 40.0}}"
Urban Classics,Apparel,Men,https://asset.snipes.com/images/02481867_1/urban-classics-onion-quilted-bomber-nero-47778,59.99,50.0,TB7333-00007,Onion Quilted Bomber,https://www.snipes.com/it-it/p/urban-classics-onion-quilted-bomber-nero-47778,"{'S': {'availability': True, 'price': 50.0}, 'M': {'availability': True, 'price': 50.0}, 'L': {'availability': True, 'price': 50.0}, 'XL': {'availability': True, 'price': 50.0}, 'XXL': {'availability': True, 'price': 50.0}}"
Mister Tee,Apparel,Men,https://asset.snipes.com/images/02498535_1/mister-tee-nobody-praying-tee-nero-49107,19.99,19.99,MT3617-00007,Nobody Praying Tee,https://www.snipes.com/it-it/p/mister-tee-nobody-praying-tee-nero-49107,"{'XS': {'availability': True, 'price': 19.99}, 'S': {'availability': True, 'price': 19.99}, 'M': {'availability': True, 'price': 19.99}, 'L': {'availability': True, 'price': 19.99}, 'XL': {'availability': True, 'price': 19.99}, 'XXL': {'availability': True, 'price': 19.99}}"
adidas Originals,Footwear,Women,https://asset.snipes.com/images/02542468_1/adidas-originals-taekwondo-mei-ballet-bianco-93424,99.99,99.99,JQ6438,Taekwondo Mei Ballet,https://www.snipes.com/it-it/p/adidas-originals-taekwondo-mei-ballet-bianco-93424,"{'36.666': {'availability': True, 'price': 99.99}, '37.333': {'availability': True, 'price': 99.99}, '38': {'availability': True, 'price': 99.99}, '38.666': {'availability': True, 'price': 99.99}, '39.333': {'availability': True, 'price': 99.99}, '40': {'availability': True, 'price': 99.99}, '40.666': {'availability': True, 'price': 99.99}, '41.333': {'availability': False, 'price': 99.99}}"
New Balance,Footwear,Women,https://asset.snipes.com/images/02396181_1/new-balance-740-gs-bianco-42360,99.99,99.99,GR740WN,740 (GS),https://www.snipes.com/it-it/p/new-balance-740-gs-bianco-42360,"{'36': {'availability': True, 'price': 99.99}, '37': {'availability': True, 'price': 99.99}, '37.5': {'availability': False, 'price': 99.99}, '38': {'availability': False, 'price': 99.99}, '38.5': {'availability': False, 'price': 99.99}, '39': {'availability': False, 'price': 99.99}, '40': {'availability': True, 'price': 99.99}}"
Karl Kani,Apparel,Kids,https://asset.snipes.com/images/02535620_1/karl-kani-serif-sweatpants-junior-rosso-92881,44.99,20.0,KC254-011-1,Serif Sweatpants Junior,https://www.snipes.com/it-it/p/karl-kani-serif-sweatpants-junior-rosso-92881,"{'122/128': {'availability': True, 'price': 20.0}, '134/140': {'availability': True, 'price': 20.0}, '146/152': {'availability': True, 'price': 20.0}, '158/164': {'availability': False, 'price': 20.0}}"
Karl Kani,Apparel,Kids,https://asset.snipes.com/images/02511805_1/karl-kani-signature-rubber-patch-teddy-zip-hoodie-beige-61419,69.99,30.0,KC253-008-1,Signature Rubber Patch Teddy Zip Hoodie,https://www.snipes.com/it-it/p/karl-kani-signature-rubber-patch-teddy-zip-hoodie-beige-61419,"{'110/116': {'availability': True, 'price': 30.0}, '122/128': {'availability': True, 'price': 30.0}, '134/140': {'availability': True, 'price': 30.0}, '146/152': {'availability': True, 'price': 30.0}, '158/164': {'availability': True, 'price': 30.0}}"
Nike,Apparel,Kids,https://asset.snipes.com/images/02524508_1/nike-club-fleece-joggers-blu-91797,39.99,25.0,FD2995-301,Club Fleece Joggers,https://www.snipes.com/it-it/p/nike-club-fleece-joggers-blu-91797,"{'137': {'availability': True, 'price': 25.0}, '147': {'availability': True, 'price': 25.0}, '158': {'availability': True, 'price': 25.0}, '170': {'availability': True, 'price': 25.0}}"
Nike,Apparel,Kids,https://asset.snipes.com/images/02490819_1/nike-erling-haaland-academy-dri-fit-short-sleeve-soccer-top-blu-48781,34.99,25.0,HV0229-425,Erling Haaland Academy Dri-FIT Short-Sleeve Soccer Top,https://www.snipes.com/it-it/p/nike-erling-haaland-academy-dri-fit-short-sleeve-soccer-top-blu-48781,"{'137': {'availability': True, 'price': 25.0}, '147': {'availability': True, 'price': 25.0}, '158': {'availability': True, 'price': 25.0}, '170': {'availability': True, 'price': 25.0}}"
Jordan,Apparel,Kids,https://asset.snipes.com/images/02522535_1/jordan-jdb-mj-mvp-fleece-hoodie-verde-91577,59.99,30.0,95F363-E6F,JDB MJ MVP Fleece Hoodie,https://www.snipes.com/it-it/p/jordan-jdb-mj-mvp-fleece-hoodie-verde-91577,"{'128-132': {'availability': True, 'price': 30.0}, '132-147': {'availability': True, 'price': 30.0}, '147-163': {'availability': True, 'price': 30.0}, '163-175': {'availability': False, 'price': 30.0}}"
adidas Originals,Apparel,Men,https://asset.snipes.com/images/02542435_1/adidas-originals-3-stripes-longsleeve-tee-bianco-93390,39.99,39.99,KE3545,3-Stripes Longsleeve Tee,https://www.snipes.com/it-it/p/adidas-originals-3-stripes-longsleeve-tee-bianco-93390,"{'S': {'availability': True, 'price': 39.99}, 'M': {'availability': True, 'price': 39.99}, 'L': {'availability': True, 'price': 39.99}, 'XL': {'availability': True, 'price': 39.99}}"
adidas Originals,Apparel,Men,https://asset.snipes.com/images/02548280_1/adidas-originals-3-stripes-tee-nero-94221,32.99,32.99,KE3538,3-Stripes Tee,https://www.snipes.com/it-it/p/adidas-originals-3-stripes-tee-nero-94221,"{'S': {'availability': True, 'price': 32.99}, 'M': {'availability': True, 'price': 32.99}, 'L': {'availability': True, 'price': 32.99}, 'XL': {'availability': True, 'price': 32.99}}"
adidas Originals,Apparel,Men,https://asset.snipes.com/images/02542525_1/adidas-originals-trackpants-beige-93404,79.99,79.99,KE0116,Trackpants,https://www.snipes.com/it-it/p/adidas-originals-trackpants-beige-93404,"{'S': {'availability': True, 'price': 79.99}, 'M': {'availability': True, 'price': 79.99}, 'L': {'availability': True, 'price': 79.99}, 'XL': {'availability': True, 'price': 79.99}}"
Nike Nocta,Apparel,Men,https://asset.snipes.com/images/02507361_1/nike-nocta-nrg-nocta-fleece-pant-verde-49757,109.99,109.99,FZ4675-370,NRG Nocta Fleece Pant,https://www.snipes.com/it-it/p/nike-nocta-nrg-nocta-fleece-pant-verde-49757,"{'S': {'availability': True, 'price': 109.99}, 'M': {'availability': True, 'price': 109.99}, 'L': {'availability': True, 'price': 109.99}, 'XL': {'availability': True, 'price': 109.99}}"
Another Cotton Lab,Apparel,Men,https://asset.snipes.com/images/02539480_1/another-cotton-lab-vitamin-d3-washed-hoodie-grigio-93103,89.99,60.0,ACL-254-HO-279-011,Vitamin D3 Washed Hoodie,https://www.snipes.com/it-it/p/another-cotton-lab-vitamin-d3-washed-hoodie-grigio-93103,"{'S': {'availability': False, 'price': 60.0}, 'M': {'availability': True, 'price': 60.0}, 'L': {'availability': True, 'price': 60.0}, 'XL': {'availability': False, 'price': 60.0}}"
New Balance,Apparel,Men,https://asset.snipes.com/images/02517830_1/new-balance-light-trails-graphic-hoodie-nero-84590,69.99,40.0,MT54007_BK,Light Trails Graphic Hoodie,https://www.snipes.com/it-it/p/new-balance-light-trails-graphic-hoodie-nero-84590,"{'S': {'availability': True, 'price': 40.0}, 'M': {'availability': True, 'price': 40.0}, 'L': {'availability': True, 'price': 40.0}, 'XL': {'availability': True, 'price': 40.0}}"
Jordan,Apparel,Men,https://asset.snipes.com/images/02525697_1/jordan-psg-anthem-jacket-grigio-92221,149.99,100.0,HV3455-060,PSG Anthem Jacket,https://www.snipes.com/it-it/p/jordan-psg-anthem-jacket-grigio-92221,"{'S': {'availability': True, 'price': 100.0}, 'M': {'availability': True, 'price': 100.0}, 'L': {'availability': True, 'price': 100.0}, 'XL': {'availability': True, 'price': 100.0}}"
adidas Originals,Apparel,Men,https://asset.snipes.com/images/02488822_1/adidas-originals-brushed-woven-trackpant-verde-48292,69.99,40.0,JX3079,Brushed Woven Trackpant,https://www.snipes.com/it-it/p/adidas-originals-brushed-woven-trackpant-verde-48292,"{'S': {'availability': True, 'price': 40.0}, 'M': {'availability': True, 'price': 40.0}, 'L': {'availability': False, 'price': 40.0}, 'XL': {'availability': False, 'price': 40.0}}"
Karl Kani,Apparel,Kids,https://asset.snipes.com/images/02535610_1/karl-kani-retro-patch-trackjacket-junior-nero-92878,59.99,25.0,KC254-006-1,Retro Patch Trackjacket Junior,https://www.snipes.com/it-it/p/karl-kani-retro-patch-trackjacket-junior-nero-92878,"{'122/128': {'availability': True, 'price': 25.0}, '134/140': {'availability': True, 'price': 25.0}, '146/152': {'availability': True, 'price': 25.0}, '158/164': {'availability': True, 'price': 25.0}}"
Urban Classics,Apparel,Kids,https://asset.snipes.com/images/02554245_1/urban-classics-kids-fluffy-hoody-nero-95025,29.99,29.99,UCK6750-00007,Kids Fluffy Hoody,https://www.snipes.com/it-it/p/urban-classics-kids-fluffy-hoody-nero-95025,"{'110/116': {'availability': True, 'price': 29.99}, '122/128': {'availability': True, 'price': 29.99}, '134/140': {'availability': True, 'price': 29.99}, '146/152': {'availability': True, 'price': 29.99}, '158/164': {'availability': False, 'price': 29.99}}"
adidas Originals,Apparel,Kids,https://asset.snipes.com/images/02541613_1/adidas-originals-sst-tt-blackgrey-four-nero-93343,44.99,44.99,KE2856,SST TT black/grey four,https://www.snipes.com/it-it/p/adidas-originals-sst-tt-blackgrey-four-nero-93343,"{'140': {'availability': True, 'price': 44.99}, '152': {'availability': True, 'price': 44.99}, '164': {'availability': True, 'price': 44.99}, '176': {'availability': True, 'price': 44.99}}"
Jordan,Apparel,Kids,https://asset.snipes.com/images/02525056_1/jordan-psg-jordan-fourth-stadium-202526-grigio-92093,79.99,79.99,HQ4232-045,PSG Jordan Fourth Stadium 2025/26,https://www.snipes.com/it-it/p/jordan-psg-jordan-fourth-stadium-202526-grigio-92093,"{'137': {'availability': True, 'price': 79.99}, '147': {'availability': True, 'price': 79.99}, '158': {'availability': True, 'price': 79.99}, '170': {'availability': True, 'price': 79.99}}"
Nike,Apparel,Kids,https://asset.snipes.com/images/02573635_1/nike-dembele-no_-10-psg-nike-third-stadium-202526-rosso-96696,101.99,101.99,HM4126-680,Dembélé / No. 10 / PSG Nike Third Stadium 2025/26,https://www.snipes.com/it-it/p/nike-dembele-no_-10-psg-nike-third-stadium-202526-rosso-96696,"{'137': {'availability': True, 'price': 101.99}, '147': {'availability': True, 'price': 101.99}, '158': {'availability': True, 'price': 101.99}, '170': {'availability': False, 'price': 101.99}}"
Nike,Apparel,Kids,https://asset.snipes.com/images/02524528_1/nike-sportswear-club-fleece-hoodie-rosso-91804,44.99,44.99,FD3000-619,Sportswear Club Fleece Hoodie,https://www.snipes.com/it-it/p/nike-sportswear-club-fleece-hoodie-rosso-91804,"{'137': {'availability': True, 'price': 44.99}, '147': {'availability': True, 'price': 44.99}, '158': {'availability': True, 'price': 44.99}, '170': {'availability': True, 'price': 44.99}}"
adidas Originals,Footwear,Men,https://asset.snipes.com/images/02542385_1/adidas-originals-superstar-st-nero-93419,119.99,80.0,KI4283,Superstar ST,https://www.snipes.com/it-it/p/adidas-originals-superstar-st-nero-93419,"{'40': {'availability': True, 'price': 80.0}, '40.666': {'availability': False, 'price': 80.0}, '41.333': {'availability': True, 'price': 80.0}, '42': {'availability': True, 'price': 80.0}, '42.666': {'availability': True, 'price': 80.0}, '43.333': {'availability': True, 'price': 80.0}, '44': {'availability': True, 'price': 80.0}, '44.666': {'availability': True, 'price': 80.0}, '45.333': {'availability': True, 'price': 80.0}, '46': {'availability': True, 'price': 80.0}, '46.666': {'availability': False, 'price': 80.0}, '47.333': {'availability': True, 'price': 80.0}}"
adidas Sportswear,Footwear,Men,https://asset.snipes.com/images/02542974_1/adidas-sportswear-spiritain-2000-grigio-93472,89.99,60.0,KI4378,Spiritain 2000,https://www.snipes.com/it-it/p/adidas-sportswear-spiritain-2000-grigio-93472,"{'40': {'availability': False, 'price': 60.0}, '40.666': {'availability': True, 'price': 60.0}, '41.333': {'availability': True, 'price': 60.0}, '42': {'availability': True, 'price': 60.0}, '42.666': {'availability': True, 'price': 60.0}, '43.333': {'availability': True, 'price': 60.0}, '44': {'availability': True, 'price': 60.0}, '44.666': {'availability': True, 'price': 60.0}, '45.333': {'availability': True, 'price': 60.0}, '46': {'availability': True, 'price': 60.0}, '46.666': {'availability': True, 'price': 60.0}, '47.333': {'availability': False, 'price': 60.0}}"
Nike,Apparel,Men,https://asset.snipes.com/images/02476077_1/nike-paris-saint-germain-tech-fleece-windrunner-blu-47498,134.99,134.99,HJ6432-491,Paris Saint-Germain Tech Fleece Windrunner,https://www.snipes.com/it-it/p/nike-paris-saint-germain-tech-fleece-windrunner-blu-47498,"{'S': {'availability': True, 'price': 134.99}, 'M': {'availability': True, 'price': 134.99}, 'L': {'availability': True, 'price': 134.99}, 'XL': {'availability': True, 'price': 134.99}}"
Karl Kani,Apparel,Men,https://asset.snipes.com/images/02566828_1/karl-kani-signature-sidestripe-pique-trackjacket-marrone-96086,79.99,79.99,KM261-007-1,Signature Sidestripe Pique Trackjacket,https://www.snipes.com/it-it/p/karl-kani-signature-sidestripe-pique-trackjacket-marrone-96086,"{'S': {'availability': True, 'price': 79.99}, 'M': {'availability': True, 'price': 79.99}, 'L': {'availability': True, 'price': 79.99}, 'XL': {'availability': False, 'price': 79.99}}"
New Balance,Apparel,Men,https://asset.snipes.com/images/02543926_1/new-balance-sport-essentials-fleece-hoodie-beige-93645,64.99,64.99,MT41511_SHY,Sport Essentials Fleece Hoodie,https://www.snipes.com/it-it/p/new-balance-sport-essentials-fleece-hoodie-beige-93645,"{'S': {'availability': True, 'price': 64.99}, 'M': {'availability': True, 'price': 64.99}, 'L': {'availability': True, 'price': 64.99}, 'XL': {'availability': False, 'price': 64.99}}"
Karl Kani,Apparel,Men,https://asset.snipes.com/images/02535233_1/karl-kani-small-signature-cropped-check-shirt-multicolore-92782,79.99,40.0,KM254-005-1,Small Signature Cropped Check Shirt,https://www.snipes.com/it-it/p/karl-kani-small-signature-cropped-check-shirt-multicolore-92782,"{'S': {'availability': False, 'price': 40.0}, 'M': {'availability': True, 'price': 40.0}, 'L': {'availability': True, 'price': 40.0}, 'XL': {'availability': True, 'price': 40.0}}"
adidas Originals,Apparel,Men,https://asset.snipes.com/images/02335068_1/adidas-originals-adicolor-firebird-pantaloni-della-tuta-nero-32533,74.99,50.0,IZ4801,adicolor Firebird Pantaloni della Tuta,https://www.snipes.com/it-it/p/adidas-originals-adicolor-firebird-pantaloni-della-tuta-nero-32533,"{'S': {'availability': True, 'price': 50.0}, 'M': {'availability': True, 'price': 50.0}, 'L': {'availability': True, 'price': 50.0}, 'XL': {'availability': True, 'price': 50.0}}"
UGG,Footwear,Women,https://asset.snipes.com/images/02547742_1/ugg-tasman-ii-beige-94231,139.99,139.99,1174470-SDDR,Tasman II,https://www.snipes.com/it-it/p/ugg-tasman-ii-beige-94231,"{'36': {'availability': True, 'price': 139.99}, '37': {'availability': True, 'price': 139.99}, '38': {'availability': True, 'price': 139.99}, '39': {'availability': True, 'price': 139.99}, '40': {'availability': True, 'price': 139.99}, '41': {'availability': True, 'price': 139.99}}"
BAGGY,Footwear,Women,https://asset.snipes.com/images/02333921_1/baggy-rope-laces-10mm-set-100cm-bianco-32411,19.99,19.99,300001,Rope Laces 10mm Set 100cm,https://www.snipes.com/it-it/p/baggy-rope-laces-10mm-set-100cm-bianco-32411,"{'ONE SIZE': {'availability': True, 'price': 19.99}}"
Jordan,Footwear,Women,https://asset.snipes.com/images/02524288_1/jordan-air-jordan-3-retro-family-affair-gs-verde-91866,149.99,149.99,DM0967-202,"Air Jordan 3 Retro ""Family Affair"" (GS)",https://www.snipes.com/it-it/p/jordan-air-jordan-3-retro-family-affair-gs-verde-91866,"{'36': {'availability': True, 'price': 149.99}, '36.5': {'availability': True, 'price': 149.99}, '37.5': {'availability': True, 'price': 149.99}, '38': {'availability': True, 'price': 149.99}, '38.5': {'availability': True, 'price': 149.99}, '39': {'availability': True, 'price': 149.99}, '40': {'availability': True, 'price': 149.99}}"
Nike,Apparel,Kids,https://asset.snipes.com/images/02569102_1/nike-kvaratskhelia-no_-7-paris-saint-germain-nike-kids-away-stadium-202425-bianco-96164,101.99,101.99,FN9126-101,Kvaratskhelia / No. 7 / Paris Saint-Germain Nike Kids Away Stadium 2024/25,https://www.snipes.com/it-it/p/nike-kvaratskhelia-no_-7-paris-saint-germain-nike-kids-away-stadium-202425-bianco-96164,"{'137': {'availability': True, 'price': 101.99}, '147': {'availability': True, 'price': 101.99}, '158': {'availability': True, 'price': 101.99}, '170': {'availability': True, 'price': 101.99}}"
adidas Originals,Apparel,Kids,https://asset.snipes.com/images/02541673_1/adidas-originals-firebird-denim-tracktop-blu-93348,74.99,74.99,KE2849,Firebird Denim Tracktop,https://www.snipes.com/it-it/p/adidas-originals-firebird-denim-tracktop-blu-93348,"{'140': {'availability': True, 'price': 74.99}, '152': {'availability': True, 'price': 74.99}, '164': {'availability': True, 'price': 74.99}, '176': {'availability': True, 'price': 74.99}}"
adidas Originals,Apparel,Kids,https://asset.snipes.com/images/02542575_1/adidas-originals-tee-nero-93396,19.99,19.99,IW3495,Tee,https://www.snipes.com/it-it/p/adidas-originals-tee-nero-93396,"{'140': {'availability': True, 'price': 19.99}, '152': {'availability': True, 'price': 19.99}, '164': {'availability': True, 'price': 19.99}, '176': {'availability': False, 'price': 19.99}}"
