brand,category,gender,image_url,original_price,price,sku,title,url,variants
Birkenstock,Footwear,Women,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwb80549cc/1030328/1030328.jpg,160.0,112.0,1030328/1030375,Arizona Big Buckle Natural Leather Patent,https://www.birkenstock.com/it-en/arizona-big-buckle-natural-leather-patent/arizonabigbuckle-patentg-naturalleatherpatent-0-eva-w_11929.html,"{'35': {'availability': True, 'price': 112.0}, '36': {'availability': True, 'price': 112.0}, '37': {'availability': True, 'price': 112.0}, '38': {'availability': True, 'price': 112.0}, '39': {'availability': True, 'price': 112.0}, '40': {'availability': True, 'price': 112.0}, '41': {'availability': True, 'price': 112.0}, '42': {'availability': True, 'price': 112.0}, '43': {'availability': True, 'price': 112.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw1b0ce2af/1018427/1018427.jpg,160.0,160.0,1018427,Milano Crosstown Men Waxy Leather,https://www.birkenstock.com/it-en/milano-crosstown-men-waxy-leather/milanoct-articold-oiledleather-0-pufoamed-m_1624.html,"{'39': {'availability': True, 'price': 160.0}, '40': {'availability': True, 'price': 160.0}, '41': {'availability': True, 'price': 160.0}, '42': {'availability': True, 'price': 160.0}, '43': {'availability': True, 'price': 160.0}, '44': {'availability': True, 'price': 160.0}, '45': {'availability': True, 'price': 160.0}, '46': {'availability': True, 'price': 160.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwc9a1b86b/1029596/1029596.jpg,100.0,100.0,1029596,Mogami Terra Stealth Birko-Flor,https://www.birkenstock.com/it-en/mogami-terra-stealth-birko-flor/mogamiterra-basics-birkoflor-274748-pufoamed-u_11976.html,"{'35': {'availability': True, 'price': 100.0}, '36': {'availability': True, 'price': 100.0}, '37': {'availability': True, 'price': 100.0}, '38': {'availability': True, 'price': 100.0}, '39': {'availability': True, 'price': 100.0}, '40': {'availability': True, 'price': 100.0}, '41': {'availability': True, 'price': 100.0}, '42': {'availability': False, 'price': 100.0}, '43': {'availability': True, 'price': 100.0}, '44': {'availability': True, 'price': 100.0}, '45': {'availability': True, 'price': 100.0}, '46': {'availability': True, 'price': 100.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw09e841cb/60193/60193.jpg,140.0,140.0,0060191/0060193,Boston Natural Leather,https://www.birkenstock.com/it-en/boston-natural-leather/boston-core-naturalleather-0-eva-u_1.html,"{'35': {'availability': True, 'price': 140.0}, '36': {'availability': True, 'price': 140.0}, '37': {'availability': True, 'price': 140.0}, '38': {'availability': True, 'price': 140.0}, '39': {'availability': True, 'price': 140.0}, '40': {'availability': True, 'price': 140.0}, '41': {'availability': True, 'price': 140.0}, '42': {'availability': True, 'price': 140.0}, '43': {'availability': True, 'price': 140.0}, '44': {'availability': True, 'price': 140.0}, '45': {'availability': True, 'price': 140.0}, '46': {'availability': False, 'price': 140.0}, '47': {'availability': False, 'price': 140.0}, '48': {'availability': True, 'price': 140.0}, '49': {'availability': False, 'price': 140.0}, '50': {'availability': True, 'price': 140.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwe2101f5d/1016570/1016570.jpg,100.0,100.0,1016570/1016571,Zermatt Shearling Felt,https://www.birkenstock.com/it-en/zermatt-shearling-felt/zermatt-cozyhomeshearling-woolfelt-0-latex-u_3732.html,"{'35': {'availability': True, 'price': 100.0}, '36': {'availability': True, 'price': 100.0}, '37': {'availability': True, 'price': 100.0}, '38': {'availability': True, 'price': 100.0}, '39': {'availability': True, 'price': 100.0}, '40': {'availability': True, 'price': 100.0}, '41': {'availability': True, 'price': 100.0}, '42': {'availability': True, 'price': 100.0}, '43': {'availability': True, 'price': 100.0}, '44': {'availability': False, 'price': 100.0}, '45': {'availability': False, 'price': 100.0}, '46': {'availability': True, 'price': 100.0}, '47': {'availability': False, 'price': 100.0}, '48': {'availability': False, 'price': 100.0}, '49': {'availability': False, 'price': 100.0}, '50': {'availability': False, 'price': 100.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw63b856fe/1026003/1026003.jpg,100.0,100.0,1026003,Birki Air 2.0 Polyurethane,https://www.birkenstock.com/it-en/birki-air-2.0-polyurethane/birkiair-257036-polyurethane-0-puantistatic-u_1594.html,"{'35': {'availability': True, 'price': 100.0}, '36': {'availability': True, 'price': 100.0}, '37': {'availability': True, 'price': 100.0}, '38': {'availability': True, 'price': 100.0}, '39': {'availability': True, 'price': 100.0}, '40': {'availability': True, 'price': 100.0}, '41': {'availability': True, 'price': 100.0}, '42': {'availability': True, 'price': 100.0}, '43': {'availability': True, 'price': 100.0}, '44': {'availability': True, 'price': 100.0}, '45': {'availability': True, 'price': 100.0}, '46': {'availability': True, 'price': 100.0}, '47': {'availability': True, 'price': 100.0}, '48': {'availability': True, 'price': 100.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw53abaf7b/1028327/1028327.jpg,190.0,190.0,1028327/1028349,Tokio Shearling Suede Leather,https://www.birkenstock.com/it-en/tokio-shearling-suede-leather/tokio-265619-suedeleatherfur-0-eva-u_27.html,"{'35': {'availability': True, 'price': 190.0}, '36': {'availability': True, 'price': 190.0}, '37': {'availability': True, 'price': 190.0}, '38': {'availability': True, 'price': 190.0}, '39': {'availability': True, 'price': 190.0}, '40': {'availability': True, 'price': 190.0}, '41': {'availability': True, 'price': 190.0}, '42': {'availability': True, 'price': 190.0}, '43': {'availability': True, 'price': 190.0}, '44': {'availability': True, 'price': 190.0}, '45': {'availability': True, 'price': 190.0}, '46': {'availability': True, 'price': 190.0}, '47': {'availability': True, 'price': 190.0}, '48': {'availability': True, 'price': 190.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwa07678df/1031452/1031452.jpg,100.0,100.0,1031452,Mogami Terra Stealth Birko-Flor,https://www.birkenstock.com/it-en/mogami-terra-stealth-birko-flor/mogamiterra-basics-birkoflor-274748-pufoamed-u_12273.html,"{'35': {'availability': True, 'price': 100.0}, '36': {'availability': True, 'price': 100.0}, '37': {'availability': True, 'price': 100.0}, '38': {'availability': True, 'price': 100.0}, '39': {'availability': True, 'price': 100.0}, '40': {'availability': True, 'price': 100.0}, '41': {'availability': True, 'price': 100.0}, '42': {'availability': True, 'price': 100.0}, '43': {'availability': True, 'price': 100.0}, '44': {'availability': True, 'price': 100.0}, '45': {'availability': True, 'price': 100.0}, '46': {'availability': True, 'price': 100.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwd7a2e215/1030306/1030306.jpg,150.0,150.0,1030306/1030307,Bend Low Natural Leather,https://www.birkenstock.com/it-en/bend-low-natural-leather/bendlow-cupsole-naturalleather-S004842-rubber-u_12152.html,"{'36': {'availability': True, 'price': 150.0}, '37': {'availability': True, 'price': 150.0}, '38': {'availability': True, 'price': 150.0}, '39': {'availability': True, 'price': 150.0}, '40': {'availability': True, 'price': 150.0}, '41': {'availability': True, 'price': 150.0}, '42': {'availability': True, 'price': 150.0}, '43': {'availability': True, 'price': 150.0}, '44': {'availability': True, 'price': 150.0}, '45': {'availability': True, 'price': 150.0}, '46': {'availability': True, 'price': 150.0}}"
Birkenstock,Footwear,Women,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwe1a47503/1016144/1016144.jpg,100.0,100.0,1016144/1016145,Gizeh Birko-Flor,https://www.birkenstock.com/it-en/gizeh-birko-flor/gizeh-graceful-birkoflor-0-eva-w_1299.html,"{'35': {'availability': True, 'price': 100.0}, '36': {'availability': True, 'price': 100.0}, '37': {'availability': True, 'price': 100.0}, '38': {'availability': True, 'price': 100.0}, '39': {'availability': True, 'price': 100.0}, '40': {'availability': True, 'price': 100.0}, '41': {'availability': True, 'price': 100.0}, '42': {'availability': True, 'price': 100.0}, '43': {'availability': True, 'price': 100.0}}"
Birkenstock,Footwear,Women,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw1df00690/1030382/1030382.jpg,150.0,150.0,1030382/1030395,Arizona Big Buckle Natural Leather Oiled,https://www.birkenstock.com/it-en/arizona-big-buckle-natural-leather-oiled/arizonabigbuckle-bigbuckle-oiledleather-0-eva-w_7888.html,"{'35': {'availability': True, 'price': 150.0}, '36': {'availability': True, 'price': 150.0}, '37': {'availability': True, 'price': 150.0}, '38': {'availability': True, 'price': 150.0}, '39': {'availability': True, 'price': 150.0}, '40': {'availability': True, 'price': 150.0}, '41': {'availability': True, 'price': 150.0}, '42': {'availability': True, 'price': 150.0}, '43': {'availability': True, 'price': 150.0}}"
Birkenstock,Footwear,Women,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwbb3f8ff2/1029777/1029777.jpg,100.0,100.0,1029777/1029818,Florida BS Birko-Flor,https://www.birkenstock.com/it-en/florida-bs-birko-flor/floridabs-graceful-birkoflor-273323-eva-w_8234.html,"{'35': {'availability': True, 'price': 100.0}, '36': {'availability': True, 'price': 100.0}, '37': {'availability': True, 'price': 100.0}, '38': {'availability': True, 'price': 100.0}, '39': {'availability': True, 'price': 100.0}, '40': {'availability': True, 'price': 100.0}, '41': {'availability': True, 'price': 100.0}, '42': {'availability': True, 'price': 100.0}, '43': {'availability': True, 'price': 100.0}}"
Birkenstock,Footwear,Women,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw6e28937c/1029641/1029641.jpg,65.0,65.0,1029641,Arizona Big Buckle EVA,https://www.birkenstock.com/it-en/arizona-big-buckle-eva/arizonabig-evabigbuckle-eva-274820-eva-w_19.html,"{'35': {'availability': True, 'price': 65.0}, '36': {'availability': True, 'price': 65.0}, '37': {'availability': True, 'price': 65.0}, '38': {'availability': True, 'price': 65.0}, '39': {'availability': True, 'price': 65.0}, '40': {'availability': True, 'price': 65.0}, '41': {'availability': True, 'price': 65.0}, '42': {'availability': True, 'price': 65.0}, '43': {'availability': True, 'price': 65.0}}"
Birkenstock,Footwear,Women,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw793d31a5/1023239/1023239.jpg,140.0,140.0,1023239/1023290,Arizona Big Buckle Nubuk Leather,https://www.birkenstock.com/it-en/arizona-big-buckle-nubuk-leather/arizonabigbuckle-nubuk-nubuckleather-0-eva-w_1.html,"{'35': {'availability': True, 'price': 140.0}, '36': {'availability': True, 'price': 140.0}, '37': {'availability': True, 'price': 140.0}, '38': {'availability': True, 'price': 140.0}, '39': {'availability': True, 'price': 140.0}, '40': {'availability': True, 'price': 140.0}, '41': {'availability': True, 'price': 140.0}, '42': {'availability': True, 'price': 140.0}, '43': {'availability': True, 'price': 140.0}}"
Birkenstock,Footwear,Women,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw7d706c92/1031900/1031900.jpg,140.0,140.0,1031900/1031823,Madrid Big Buckle Natural Leather Patent,https://www.birkenstock.com/it-en/madrid-big-buckle-natural-leather-patent/madridbigbuckle-patent-naturalleatherpatent-0-eva-w_12176.html,"{'35': {'availability': True, 'price': 140.0}, '36': {'availability': True, 'price': 140.0}, '37': {'availability': True, 'price': 140.0}, '38': {'availability': True, 'price': 140.0}, '39': {'availability': True, 'price': 140.0}, '40': {'availability': True, 'price': 140.0}, '41': {'availability': True, 'price': 140.0}, '42': {'availability': True, 'price': 140.0}, '43': {'availability': True, 'price': 140.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw29fb018c/1028597/1028597.jpg,160.0,160.0,1028597/1028740,Utti Lace Suede Leather,https://www.birkenstock.com/it-en/utti-lace-suede-leather/uttilace-snugglessuede-suedeleather-0-rubber-u_1.html,"{'36': {'availability': True, 'price': 160.0}, '37': {'availability': True, 'price': 160.0}, '38': {'availability': True, 'price': 160.0}, '39': {'availability': True, 'price': 160.0}, '40': {'availability': True, 'price': 160.0}, '41': {'availability': True, 'price': 160.0}, '42': {'availability': True, 'price': 160.0}, '43': {'availability': True, 'price': 160.0}, '44': {'availability': True, 'price': 160.0}, '45': {'availability': True, 'price': 160.0}, '46': {'availability': True, 'price': 160.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwa052df20/1030703/1030703.jpg,190.0,190.0,1030703/1030712,Boston Wire Buckle Natural Leather,https://www.birkenstock.com/it-en/boston-wire-buckle-natural-leather/bostonwb-vintagewood-naturalleather-S004818-eva-m_1700.html,"{'39': {'availability': True, 'price': 190.0}, '40': {'availability': True, 'price': 190.0}, '41': {'availability': True, 'price': 190.0}, '42': {'availability': True, 'price': 190.0}, '43': {'availability': True, 'price': 190.0}, '44': {'availability': True, 'price': 190.0}, '45': {'availability': True, 'price': 190.0}, '46': {'availability': True, 'price': 190.0}, '47': {'availability': True, 'price': 190.0}, '48': {'availability': True, 'price': 190.0}, '49': {'availability': True, 'price': 190.0}, '50': {'availability': True, 'price': 190.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dw9586e133/1011232/1011232.jpg,150.0,150.0,1011232,QS 500 Nubuk Leather,https://www.birkenstock.com/it-en/qs-500-nubuk-leather/qs500-professional-nubuckleather-0-rubber-u_999.html,"{'35': {'availability': True, 'price': 150.0}, '36': {'availability': True, 'price': 150.0}, '37': {'availability': True, 'price': 150.0}, '38': {'availability': True, 'price': 150.0}, '39': {'availability': True, 'price': 150.0}, '40': {'availability': True, 'price': 150.0}, '41': {'availability': True, 'price': 150.0}, '42': {'availability': True, 'price': 150.0}, '43': {'availability': True, 'price': 150.0}, '44': {'availability': True, 'price': 150.0}, '45': {'availability': True, 'price': 150.0}, '46': {'availability': True, 'price': 150.0}, '47': {'availability': True, 'price': 150.0}, '48': {'availability': True, 'price': 150.0}}"
Birkenstock,Footwear,Men,https://www.birkenstock.com/dw/image/v2/BLFX_PRD/on/demandware.static/-/Sites-master-catalog-emea/default/dwd9128b17/1030808/1030808.jpg,160.0,160.0,1030808/1030875,Utti Lace Suede Leather,https://www.birkenstock.com/it-en/utti-lace-suede-leather/uttilace-snugglessuede-suedeleather-0-rubber-u_11934.html,"{'36': {'availability': True, 'price': 160.0}, '37': {'availability': True, 'price': 160.0}, '38': {'availability': True, 'price': 160.0}, '39': {'availability': True, 'price': 160.0}, '40': {'availability': True, 'price': 160.0}, '41': {'availability': True, 'price': 160.0}, '42': {'availability': True, 'price': 160.0}, '43': {'availability': True, 'price': 160.0}, '44': {'availability': True, 'price': 160.0}, '45': {'availability': True, 'price': 160.0}, '46': {'availability': False, 'price': 160.0}}"
