brand,category,gender,image_url,original_price,price,sku,title,url,variants
Nike,Apparel,Kids,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b8c288d9-061d-41bd-b7cd-5d776bbffe7a/NKN+INF+KSA+COVERALL.png",29.99,29.99,FJ6888-010,Nike KSA,https://www.nike.com/it/t/tuta-ksa-5lMlHb/FJ6888-010,"{'0-3M': {'availability': False, 'price': 29.99}, '3-6M': {'availability': True, 'price': 29.99}, '6-9M': {'availability': True, 'price': 29.99}, '9-12M': {'availability': True, 'price': 29.99}}"
Nike,Apparel,Kids,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cd48686e-4015-435f-8187-21b697a592f9/NSW+PE+ROMPER+BKT+HAT+SET.png",32.99,32.99,HJ1639-705,Nike Sportswear PE,https://www.nike.com/it/t/completo-con-mini-tuta-e-cappello-sportswear-pe-hBxFxK/HJ1639-705,"{'12M': {'availability': False, 'price': 32.99}, '18M': {'availability': True, 'price': 32.99}, '24M': {'availability': True, 'price': 32.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/9f3a12b2-6a22-4e74-a5b9-fa113c4fae34/G+NSW+TEE+BOY+MYSTICAL.png,24.99,24.99,IQ0256-100,Nike Sportswear,https://www.nike.com/it/t/t-shirt-sportswear-a-NsfxB56Q/IQ0256-100,"{'XS': {'availability': True, 'price': 24.99}, 'S': {'availability': True, 'price': 24.99}, 'M': {'availability': True, 'price': 24.99}, 'L': {'availability': True, 'price': 24.99}, 'XL': {'availability': True, 'price': 24.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/60b8ae16-edfd-4f55-a86a-6a3d54b780fb/CFC+U+NK+CHELSEA+TEE.png,24.99,24.99,IB4110-426,Chelsea FC,https://www.nike.com/it/t/t-shirt-football-chelsea-fc-WYVquZ5m/IB4110-426,"{'XS': {'availability': True, 'price': 24.99}, 'S': {'availability': True, 'price': 24.99}, 'M': {'availability': True, 'price': 24.99}, 'L': {'availability': True, 'price': 24.99}, 'XL': {'availability': True, 'price': 24.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/dd525a07-23fa-4ba3-80c0-550adcd6b2a6/K+NSW+CITY+UTILITY+EO+FLC+PANT.png,69.99,69.99,FZ5022-084,Nike Sportswear City Utility EasyOn,https://www.nike.com/it/t/pantaloni-in-fleece-sportswear-city-utility-easyon-a-Gr2QLh/FZ5022-084,"{'XS': {'availability': True, 'price': 69.99}, 'S': {'availability': True, 'price': 69.99}, 'M': {'availability': True, 'price': 69.99}, 'L': {'availability': True, 'price': 69.99}, 'XL': {'availability': True, 'price': 69.99}}"
Nike,Apparel,Kids,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6ef36458-4632-4623-ad0e-bb91a81f44a2/JDB+MJ+AOP+SPORT+DIAMOND+SHORT.png",44.99,44.99,HQ7072-010,Jordan Dri-FIT,https://www.nike.com/it/t/shorts-diamond-sport-mj-stampati-jordan-dri-fit-a-GTZbsD/HQ7072-010,"{'XS': {'availability': False, 'price': 44.99}, 'S': {'availability': False, 'price': 44.99}, 'M': {'availability': False, 'price': 44.99}, 'L': {'availability': False, 'price': 44.99}, 'XL': {'availability': True, 'price': 44.99}}"
Nike,Apparel,Kids,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2f8e90ac-6dc4-418d-8c89-f342ac03a49b/JDG+SEMI-CROPPED+RIB+TEE.png",29.99,29.99,IO2495-100,Jordan,https://www.nike.com/it/t/t-shirt-a-costine-con-taglio-semi-corto-jordan-a-uYNHXWHB/IO2495-100,"{'XS': {'availability': False, 'price': 29.99}, 'S': {'availability': True, 'price': 29.99}, 'M': {'availability': True, 'price': 29.99}, 'L': {'availability': True, 'price': 29.99}, 'XL': {'availability': True, 'price': 29.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/1e08486b-ca80-46eb-897e-bd7030ee7dfc/THFC+K+NSW+SYNFL+HD+JKT+WP.png,94.99,94.99,HM3156-010,Tottenham Hotspur,https://www.nike.com/it/t/giacca-con-cappuccio-e-imbottitura-sintetica-football-tottenham-hotspur-a-HJzo0GfM/HM3156-010,"{'XS': {'availability': True, 'price': 94.99}, 'S': {'availability': True, 'price': 94.99}, 'M': {'availability': True, 'price': 94.99}, 'L': {'availability': True, 'price': 94.99}, 'XL': {'availability': True, 'price': 94.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/e7e5d48b-ce90-464a-9a11-e4f85a93aec3/KB+K+NK+DF+FUND+SHORT.png,34.99,34.99,HJ1005-010,Kobe,https://www.nike.com/it/t/shorts-dri-fit-kobe-a-8gHWB7/HJ1005-010,"{'XS': {'availability': True, 'price': 34.99}, 'S': {'availability': True, 'price': 34.99}, 'M': {'availability': True, 'price': 34.99}, 'L': {'availability': True, 'price': 34.99}, 'XL': {'availability': True, 'price': 34.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/158f13e7-bf70-4e1e-8bbe-d927ff01485e/FCB+K+NSW+NIKE+AIR+PO+HDY+WP.png,64.99,64.99,HM3662-084,FC Barcelona Air,https://www.nike.com/it/t/felpa-con-cappuccio-football-fc-barcelona-air-a-mKRURnHs/HM3662-084,"{'XS': {'availability': True, 'price': 64.99}, 'S': {'availability': True, 'price': 64.99}, 'M': {'availability': True, 'price': 64.99}, 'L': {'availability': True, 'price': 64.99}, 'XL': {'availability': False, 'price': 64.99}}"
